,Date,Iron_Price,ID,SUBURB,PRICE,BEDROOMS,BATHROOMS,POSTCODE,CITY
14615,2017-07,73.8,24118,Karawara,700000,3,2,6152,Perth
14616,2017-07,73.8,24124,Darch,575000,4,2,6065,Perth
14617,2017-07,73.8,24158,Mullaloo,845000,4,2,6027,Perth
14618,2017-07,73.8,24168,Cooloongup,262000,3,1,6168,Perth
14619,2017-07,73.8,24189,Hocking,577500,4,2,6065,Perth
14620,2017-07,73.8,24224,Karnup,855000,5,2,6176,Perth
14621,2017-07,73.8,24234,City Beach,1730000,4,3,6015,Perth
14622,2017-07,73.8,24317,Burns Beach,935000,4,3,6028,Perth
14623,2017-07,73.8,24343,Edgewater,600000,4,2,6027,Perth
14624,2017-07,73.8,24358,Kallaroo,895500,4,3,6025,Perth
14625,2017-07,73.8,24489,Alfred Cove,625000,3,2,6154,Perth
14626,2017-07,73.8,24529,Waterford,876000,5,2,6152,Perth
14627,2017-07,73.8,24549,South Lake,390000,4,2,6164,Perth
14628,2017-07,73.8,24634,Singleton,362500,4,2,6175,Perth
14629,2017-07,73.8,24724,Ridgewood,316000,3,2,6030,Perth
14630,2017-07,73.8,24799,Coolbinia,1430000,5,3,6050,Perth
14631,2017-07,73.8,24810,Bullsbrook,525000,3,1,6084,Perth
14632,2017-08,77.2,15,Mount Nasura,379000,3,2,6112,Perth
14633,2017-08,77.2,17,Atwell,465000,4,2,6164,Perth
14634,2017-08,77.2,91,Woodlands,1280000,4,3,6018,Perth
14635,2017-08,77.2,99,Bull Creek,572000,3,1,6149,Perth
14636,2017-08,77.2,130,Darlington,900000,4,3,6070,Perth
14637,2017-08,77.2,145,Tapping,465000,3,2,6065,Perth
14638,2017-08,77.2,146,Banksia Grove,335000,4,2,6031,Perth
14639,2017-08,77.2,234,Kinross,525000,4,2,6028,Perth
14640,2017-08,77.2,279,Leda,215000,3,1,6170,Perth
14641,2017-08,77.2,353,Kewdale,472000,3,2,6105,Perth
14642,2017-08,77.2,390,Kardinya,730000,4,2,6163,Perth
14643,2017-08,77.2,413,Marmion,1255000,5,3,6020,Perth
14644,2017-08,77.2,434,Banksia Grove,385000,3,2,6031,Perth
14645,2017-08,77.2,556,Heathridge,560000,4,2,6027,Perth
14646,2017-08,77.2,565,Beeliar,530000,4,2,6164,Perth
14647,2017-08,77.2,577,South Guildford,380000,3,1,6055,Perth
14648,2017-08,77.2,588,Mount Nasura,355000,3,1,6112,Perth
14649,2017-08,77.2,772,Rossmoyne,1423888,3,1,6148,Perth
14650,2017-08,77.2,791,Seville Grove,350000,4,2,6112,Perth
14651,2017-08,77.2,1038,Kallaroo,905000,4,2,6025,Perth
14652,2017-08,77.2,1051,Attadale,2250000,5,3,6156,Perth
14653,2017-08,77.2,1055,Merriwa,360000,4,2,6030,Perth
14654,2017-08,77.2,1080,Langford,355000,3,1,6147,Perth
14655,2017-08,77.2,1093,Pearsall,449500,3,2,6065,Perth
14656,2017-08,77.2,1139,Maddington,239000,3,1,6109,Perth
14657,2017-08,77.2,1225,Bicton,1330000,4,2,6157,Perth
14658,2017-08,77.2,1231,Trigg,1220000,4,2,6029,Perth
14659,2017-08,77.2,1243,Kenwick,78000,3,1,6107,Perth
14660,2017-08,77.2,1263,Merriwa,315000,3,2,6030,Perth
14661,2017-08,77.2,1317,Kelmscott,540000,4,2,6111,Perth
14662,2017-08,77.2,1588,Westminster,540000,3,1,6061,Perth
14663,2017-08,77.2,1686,Rossmoyne,1690000,4,3,6148,Perth
14664,2017-08,77.2,1701,Henley Brook,470000,4,2,6055,Perth
14665,2017-08,77.2,1722,Carramar,529000,4,2,6031,Perth
14666,2017-08,77.2,1975,Heathridge,460000,4,2,6027,Perth
14667,2017-08,77.2,1988,Applecross,1187500,3,2,6153,Perth
14668,2017-08,77.2,2007,The Vines,290000,3,2,6069,Perth
14669,2017-08,77.2,2015,Kiara,426500,4,2,6054,Perth
14670,2017-08,77.2,2278,Noranda,445000,3,2,6062,Perth
14671,2017-08,77.2,2287,Calista,160000,3,1,6167,Perth
14672,2017-08,77.2,2312,Warwick,645000,4,2,6024,Perth
14673,2017-08,77.2,2330,Mount Hawthorn,1295000,4,2,6016,Perth
14674,2017-08,77.2,2367,Stirling,490000,3,1,6021,Perth
14675,2017-08,77.2,2388,Attadale,1250000,4,3,6156,Perth
14676,2017-08,77.2,2452,Coolbellup,610000,5,3,6163,Perth
14677,2017-08,77.2,2454,Mosman Park,1410000,5,2,6012,Perth
14678,2017-08,77.2,2493,Kallaroo,650000,4,2,6025,Perth
14679,2017-08,77.2,2519,Mosman Park,1950500,4,2,6012,Perth
14680,2017-08,77.2,2580,Gwelup,950000,4,2,6018,Perth
14681,2017-08,77.2,2623,Kinross,465000,4,2,6028,Perth
14682,2017-08,77.2,2757,Shoalwater,420000,4,2,6169,Perth
14683,2017-08,77.2,2882,Kallaroo,460000,3,1,6025,Perth
14684,2017-08,77.2,2966,Carine,400000,2,1,6020,Perth
14685,2017-08,77.2,3026,Dalkeith,2030000,4,2,6009,Perth
14686,2017-08,77.2,3171,Beaconsfield,775000,4,2,6162,Perth
14687,2017-08,77.2,3300,Noranda,650000,4,3,6062,Perth
14688,2017-08,77.2,3382,City Beach,1865000,5,3,6015,Perth
14689,2017-08,77.2,3386,Shoalwater,445000,3,2,6169,Perth
14690,2017-08,77.2,3463,Safety Bay,590000,4,2,6169,Perth
14691,2017-08,77.2,3473,Kewdale,616000,4,2,6105,Perth
14692,2017-08,77.2,3526,Stirling,920000,4,2,6021,Perth
14693,2017-08,77.2,3688,Swan View,385000,3,2,6056,Perth
14694,2017-08,77.2,3693,Carramar,520000,4,2,6031,Perth
14695,2017-08,77.2,3700,Bicton,955000,4,3,6157,Perth
14696,2017-08,77.2,3754,Ardross,1475000,4,3,6153,Perth
14697,2017-08,77.2,3782,Hamersley,655000,4,2,6022,Perth
14698,2017-08,77.2,3787,Floreat,1410500,4,3,6014,Perth
14699,2017-08,77.2,3788,Beeliar,530000,4,2,6164,Perth
14700,2017-08,77.2,3828,Karawara,305000,3,1,6152,Perth
14701,2017-08,77.2,3915,Rossmoyne,2400000,4,3,6148,Perth
14702,2017-08,77.2,3955,South Fremantle,1100000,2,2,6162,Perth
14703,2017-08,77.2,4024,Marmion,1972500,5,3,6020,Perth
14704,2017-08,77.2,4073,Attadale,1145000,4,2,6156,Perth
14705,2017-08,77.2,4228,Maddington,420000,4,2,6109,Perth
14706,2017-08,77.2,4277,Carlisle,550000,4,2,6101,Perth
14707,2017-08,77.2,4344,East Cannington,450000,3,2,6107,Perth
14708,2017-08,77.2,4359,Inglewood,800000,2,2,6052,Perth
14709,2017-08,77.2,4371,Shenton Park,547638,1,1,6008,Perth
14710,2017-08,77.2,4444,Bicton,795000,3,1,6157,Perth
14711,2017-08,77.2,4458,Cooloongup,205000,2,1,6168,Perth
14712,2017-08,77.2,4463,Huntingdale,265000,3,1,6110,Perth
14713,2017-08,77.2,4556,Joondalup,560000,3,2,6027,Perth
14714,2017-08,77.2,4615,Carramar,565000,4,2,6031,Perth
14715,2017-08,77.2,4755,Guildford,1575000,4,3,6055,Perth
14716,2017-08,77.2,4766,Kinross,459000,4,2,6028,Perth
14717,2017-08,77.2,4782,Ardross,1500000,5,3,6153,Perth
14718,2017-08,77.2,4904,Mosman Park,1570000,4,2,6012,Perth
14719,2017-08,77.2,5000,Coolbellup,480000,3,1,6163,Perth
14720,2017-08,77.2,5230,Madeley,615000,4,2,6065,Perth
14721,2017-08,77.2,5366,Carramar,422000,4,2,6031,Perth
14722,2017-08,77.2,5420,Mullaloo,786000,4,2,6027,Perth
14723,2017-08,77.2,5444,Connolly,640000,4,2,6027,Perth
14724,2017-08,77.2,5493,Iluka,660000,4,2,6028,Perth
14725,2017-08,77.2,5528,Ridgewood,370000,4,2,6030,Perth
14726,2017-08,77.2,5550,Currambine,600000,4,3,6028,Perth
14727,2017-08,77.2,5578,Melville,915000,4,2,6156,Perth
14728,2017-08,77.2,5617,Cottesloe,1445000,5,3,6011,Perth
14729,2017-08,77.2,5656,Mount Helena,555000,3,2,6082,Perth
14730,2017-08,77.2,5710,Hazelmere,900000,3,1,6055,Perth
14731,2017-08,77.2,5756,Shelley,605000,3,1,6148,Perth
14732,2017-08,77.2,5766,Carlisle,353000,2,1,6101,Perth
14733,2017-08,77.2,5836,South Lake,362000,4,2,6164,Perth
14734,2017-08,77.2,5938,Darch,515000,4,2,6065,Perth
14735,2017-08,77.2,5939,Nedlands,1640000,4,2,6009,Perth
14736,2017-08,77.2,5964,Mosman Park,1320000,3,1,6012,Perth
14737,2017-08,77.2,6063,Middle Swan,310000,3,1,6056,Perth
14738,2017-08,77.2,6074,Eglinton,340000,3,2,6034,Perth
14739,2017-08,77.2,6210,Belmont,455000,3,1,6104,Perth
14740,2017-08,77.2,6292,Floreat,1400000,4,2,6014,Perth
14741,2017-08,77.2,6357,Mount Nasura,489000,4,2,6112,Perth
14742,2017-08,77.2,6417,Carine,1129000,3,2,6020,Perth
14743,2017-08,77.2,6482,Pearsall,447500,3,2,6065,Perth
14744,2017-08,77.2,6538,Girrawheen,365000,3,1,6064,Perth
14745,2017-08,77.2,6566,Currambine,592000,3,2,6028,Perth
14746,2017-08,77.2,6635,Tapping,433000,4,2,6065,Perth
14747,2017-08,77.2,6679,Redcliffe,460000,3,2,6104,Perth
14748,2017-08,77.2,6831,Osborne Park,525000,3,2,6017,Perth
14749,2017-08,77.2,6856,Sorrento,767500,4,2,6020,Perth
14750,2017-08,77.2,6862,Alfred Cove,970000,4,2,6154,Perth
14751,2017-08,77.2,6887,Mount Hawthorn,1100000,3,2,6016,Perth
14752,2017-08,77.2,6912,Parkerville,540000,4,2,6081,Perth
14753,2017-08,77.2,6923,Mount Richon,555000,5,2,6112,Perth
14754,2017-08,77.2,6925,Jarrahdale,689000,5,2,6124,Perth
14755,2017-08,77.2,6939,Redcliffe,391000,4,2,6104,Perth
14756,2017-08,77.2,6989,Carlisle,540000,4,2,6101,Perth
14757,2017-08,77.2,7087,Kardinya,680000,6,3,6163,Perth
14758,2017-08,77.2,7139,Langford,473000,4,3,6147,Perth
14759,2017-08,77.2,7149,Bull Creek,820000,4,2,6149,Perth
14760,2017-08,77.2,7230,Darch,675000,4,2,6065,Perth
14761,2017-08,77.2,7268,Carlisle,605000,3,2,6101,Perth
14762,2017-08,77.2,7337,Alfred Cove,765000,4,2,6154,Perth
14763,2017-08,77.2,7399,Bentley,500000,4,2,6102,Perth
14764,2017-08,77.2,7416,Melville,400000,2,1,6156,Perth
14765,2017-08,77.2,7421,Melville,705000,4,2,6156,Perth
14766,2017-08,77.2,7451,Queens Park,480000,4,2,6107,Perth
14767,2017-08,77.2,7537,Osborne Park,492000,3,2,6017,Perth
14768,2017-08,77.2,7587,Menora,980000,3,2,6050,Perth
14769,2017-08,77.2,7682,Maddington,360000,4,2,6109,Perth
14770,2017-08,77.2,7701,Gwelup,755000,4,2,6018,Perth
14771,2017-08,77.2,7826,Seville Grove,380000,4,2,6112,Perth
14772,2017-08,77.2,7857,Safety Bay,410000,4,2,6169,Perth
14773,2017-08,77.2,7876,Parmelia,345000,4,2,6167,Perth
14774,2017-08,77.2,7886,Kallaroo,860000,4,2,6025,Perth
14775,2017-08,77.2,7923,Mirrabooka,470000,4,2,6061,Perth
14776,2017-08,77.2,8118,Karnup,390000,4,2,6176,Perth
14777,2017-08,77.2,8212,Jane Brook,450000,3,2,6056,Perth
14778,2017-08,77.2,8242,Bateman,660000,5,2,6150,Perth
14779,2017-08,77.2,8298,Tuart Hill,730000,3,2,6060,Perth
14780,2017-08,77.2,8327,Wattle Grove,430000,4,2,6107,Perth
14781,2017-08,77.2,8392,Two Rocks,295000,3,1,6037,Perth
14782,2017-08,77.2,8422,Bedford,475000,3,1,6052,Perth
14783,2017-08,77.2,8442,Wattle Grove,650000,5,3,6107,Perth
14784,2017-08,77.2,8464,Atwell,520000,4,2,6164,Perth
14785,2017-08,77.2,8492,Willagee,530000,3,2,6156,Perth
14786,2017-08,77.2,8518,Southern River,660000,5,3,6110,Perth
14787,2017-08,77.2,8765,Champion Lakes,300000,3,2,6111,Perth
14788,2017-08,77.2,8807,South Lake,526000,4,2,6164,Perth
14789,2017-08,77.2,8815,East Cannington,607000,3,2,6107,Perth
14790,2017-08,77.2,9002,The Vines,915000,4,2,6069,Perth
14791,2017-08,77.2,9072,Banksia Grove,421000,4,2,6031,Perth
14792,2017-08,77.2,9120,Brabham,415000,3,2,6055,Perth
14793,2017-08,77.2,9213,Currambine,539000,4,2,6028,Perth
14794,2017-08,77.2,9241,Wungong,660000,6,3,6112,Perth
14795,2017-08,77.2,9261,Salter Point,2100000,5,2,6152,Perth
14796,2017-08,77.2,9303,Langford,340000,4,2,6147,Perth
14797,2017-08,77.2,9335,City Beach,1580000,5,3,6015,Perth
14798,2017-08,77.2,9412,Alexander Heights,380000,4,1,6064,Perth
14799,2017-08,77.2,9444,Shoalwater,540000,4,2,6169,Perth
14800,2017-08,77.2,9496,Stirling,1040000,4,3,6021,Perth
14801,2017-08,77.2,9645,Churchlands,1315000,3,2,6018,Perth
14802,2017-08,77.2,9655,Swanbourne,1140000,3,2,6010,Perth
14803,2017-08,77.2,9689,Seville Grove,350000,4,2,6112,Perth
14804,2017-08,77.2,9799,Carmel,597500,4,2,6076,Perth
14805,2017-08,77.2,9823,Inglewood,870000,3,2,6052,Perth
14806,2017-08,77.2,9840,Manning,730000,5,3,6152,Perth
14807,2017-08,77.2,9869,Currambine,520000,3,2,6028,Perth
14808,2017-08,77.2,9924,Carramar,1150000,5,3,6031,Perth
14809,2017-08,77.2,9940,Carramar,432000,4,2,6031,Perth
14810,2017-08,77.2,9948,Craigie,475000,4,1,6025,Perth
14811,2017-08,77.2,10021,Hocking,565000,4,2,6065,Perth
14812,2017-08,77.2,10048,Redcliffe,350000,4,2,6104,Perth
14813,2017-08,77.2,10107,Ferndale,371000,3,1,6148,Perth
14814,2017-08,77.2,10163,Ocean Reef,920000,5,3,6027,Perth
14815,2017-08,77.2,10375,Mosman Park,1575000,5,3,6012,Perth
14816,2017-08,77.2,10542,Ferndale,463000,4,2,6148,Perth
14817,2017-08,77.2,10618,Girrawheen,283000,2,2,6064,Perth
14818,2017-08,77.2,10826,Bibra Lake,615000,4,2,6163,Perth
14819,2017-08,77.2,10873,Woodvale,854000,5,2,6026,Perth
14820,2017-08,77.2,10915,Mahogany Creek,622000,4,3,6072,Perth
14821,2017-08,77.2,10925,Floreat,870000,3,2,6014,Perth
14822,2017-08,77.2,10933,Bullsbrook,740000,4,2,6084,Perth
14823,2017-08,77.2,10939,Banksia Grove,337000,3,2,6031,Perth
14824,2017-08,77.2,11000,Lesmurdie,490000,4,1,6076,Perth
14825,2017-08,77.2,11033,Manning,920000,4,2,6152,Perth
14826,2017-08,77.2,11078,East Cannington,385000,3,2,6107,Perth
14827,2017-08,77.2,11096,Carine,880000,5,4,6020,Perth
14828,2017-08,77.2,11104,Atwell,535000,4,2,6164,Perth
14829,2017-08,77.2,11107,Madeley,670000,4,2,6065,Perth
14830,2017-08,77.2,11165,Two Rocks,756000,5,2,6037,Perth
14831,2017-08,77.2,11226,Karnup,435000,4,2,6176,Perth
14832,2017-08,77.2,11402,Two Rocks,315000,3,1,6037,Perth
14833,2017-08,77.2,11437,Redcliffe,447500,4,2,6104,Perth
14834,2017-08,77.2,11462,Redcliffe,468000,4,2,6104,Perth
14835,2017-08,77.2,11595,Mount Hawthorn,780000,3,1,6016,Perth
14836,2017-08,77.2,11632,Coogee,975000,4,2,6166,Perth
14837,2017-08,77.2,11659,Orelia,350000,4,2,6167,Perth
14838,2017-08,77.2,11690,Beldon,468000,3,1,6027,Perth
14839,2017-08,77.2,11812,Mount Hawthorn,779000,3,1,6016,Perth
14840,2017-08,77.2,11858,Cooloongup,235000,3,1,6168,Perth
14841,2017-08,77.2,11877,Stoneville,435000,4,1,6081,Perth
14842,2017-08,77.2,11885,Darlington,770000,4,2,6070,Perth
14843,2017-08,77.2,11922,Bicton,1400000,3,2,6157,Perth
14844,2017-08,77.2,11950,Attadale,1205000,4,2,6156,Perth
14845,2017-08,77.2,12026,Mundaring,738000,4,2,6073,Perth
14846,2017-08,77.2,12054,Parmelia,235000,3,1,6167,Perth
14847,2017-08,77.2,12157,Carramar,480000,4,2,6031,Perth
14848,2017-08,77.2,12241,Henley Brook,430000,5,2,6055,Perth
14849,2017-08,77.2,12278,North Beach,854000,4,2,6020,Perth
14850,2017-08,77.2,12351,Carramar,530500,4,2,6031,Perth
14851,2017-08,77.2,12437,Currambine,435000,3,2,6028,Perth
14852,2017-08,77.2,13077,Manning,940000,3,2,6152,Perth
14853,2017-08,77.2,13202,East Fremantle,1225000,4,2,6158,Perth
14854,2017-08,77.2,13237,Kalamunda,1076000,5,3,6076,Perth
14855,2017-08,77.2,13267,Madeley,630000,4,2,6065,Perth
14856,2017-08,77.2,13292,Gidgegannup,639000,3,2,6083,Perth
14857,2017-08,77.2,13309,Madeley,680000,4,2,6065,Perth
14858,2017-08,77.2,13376,Maddington,319000,3,1,6109,Perth
14859,2017-08,77.2,13384,Ardross,1255000,4,2,6153,Perth
14860,2017-08,77.2,13423,Roleystone,510000,3,2,6111,Perth
14861,2017-08,77.2,13442,Gwelup,620000,4,3,6018,Perth
14862,2017-08,77.2,13480,Beechboro,359000,3,1,6063,Perth
14863,2017-08,77.2,13757,Hilton,535000,3,1,6163,Perth
14864,2017-08,77.2,13864,Craigie,347000,3,1,6025,Perth
14865,2017-08,77.2,13913,Two Rocks,428000,4,2,6037,Perth
14866,2017-08,77.2,13998,Parkwood,439000,3,1,6147,Perth
14867,2017-08,77.2,14079,Cloverdale,322000,3,2,6105,Perth
14868,2017-08,77.2,14099,Applecross,1488000,4,3,6153,Perth
14869,2017-08,77.2,14145,Beeliar,480000,3,2,6164,Perth
14870,2017-08,77.2,14154,North Fremantle,1225000,3,2,6159,Perth
14871,2017-08,77.2,14196,Golden Bay,367500,3,2,6174,Perth
14872,2017-08,77.2,14270,The Vines,680000,2,2,6069,Perth
14873,2017-08,77.2,14273,Hammond Park,481000,3,2,6164,Perth
14874,2017-08,77.2,14323,Carlisle,420000,3,2,6101,Perth
14875,2017-08,77.2,14365,Tapping,510000,5,2,6065,Perth
14876,2017-08,77.2,14392,Hamersley,642500,5,2,6022,Perth
14877,2017-08,77.2,14542,Coogee,652000,3,2,6166,Perth
14878,2017-08,77.2,14580,Mundaring,620000,4,2,6073,Perth
14879,2017-08,77.2,14755,Pearsall,415000,3,2,6065,Perth
14880,2017-08,77.2,14909,Cloverdale,450000,3,1,6105,Perth
14881,2017-08,77.2,14920,Kewdale,590000,4,2,6105,Perth
14882,2017-08,77.2,15036,Melville,730000,3,1,6156,Perth
14883,2017-08,77.2,15095,Riverton,407000,3,1,6148,Perth
14884,2017-08,77.2,15110,Greenwood,455000,3,2,6024,Perth
14885,2017-08,77.2,15168,Maddington,230000,3,1,6109,Perth
14886,2017-08,77.2,15221,Cottesloe,2100000,4,2,6011,Perth
14887,2017-08,77.2,15270,Alexander Heights,395000,4,2,6064,Perth
14888,2017-08,77.2,15353,Applecross,2115000,3,1,6153,Perth
14889,2017-08,77.2,15541,Nedlands,1295000,4,1,6009,Perth
14890,2017-08,77.2,15548,Darch,575000,4,2,6065,Perth
14891,2017-08,77.2,15569,Cloverdale,366000,4,2,6105,Perth
14892,2017-08,77.2,15686,St James,565000,3,3,6102,Perth
14893,2017-08,77.2,15762,Currambine,595000,4,2,6028,Perth
14894,2017-08,77.2,15976,Orelia,390000,3,1,6167,Perth
14895,2017-08,77.2,16096,Gnangara,1300000,6,2,6077,Perth
14896,2017-08,77.2,16155,Burns Beach,820000,4,2,6028,Perth
14897,2017-08,77.2,16176,Iluka,820000,4,2,6028,Perth
14898,2017-08,77.2,16218,Golden Bay,403000,4,2,6174,Perth
14899,2017-08,77.2,16380,Manning,890000,4,2,6152,Perth
14900,2017-08,77.2,16418,Coogee,960000,4,3,6166,Perth
14901,2017-08,77.2,16444,Nedlands,1725000,5,3,6009,Perth
14902,2017-08,77.2,16461,Chidlow,370000,4,1,6556,Perth
14903,2017-08,77.2,16550,Manning,850000,3,2,6152,Perth
14904,2017-08,77.2,16572,Cottesloe,2270000,4,3,6011,Perth
14905,2017-08,77.2,16616,Carramar,387000,3,2,6031,Perth
14906,2017-08,77.2,16617,Seville Grove,310000,4,1,6112,Perth
14907,2017-08,77.2,16630,Coolbellup,477000,3,1,6163,Perth
14908,2017-08,77.2,16641,Belhus,1000000,5,2,6069,Perth
14909,2017-08,77.2,16734,Mirrabooka,560000,6,3,6061,Perth
14910,2017-08,77.2,16754,Manning,930250,5,2,6152,Perth
14911,2017-08,77.2,16799,Southern River,680000,4,2,6110,Perth
14912,2017-08,77.2,16811,Kewdale,470000,4,2,6105,Perth
14913,2017-08,77.2,16874,Gooseberry Hill,867000,4,3,6076,Perth
14914,2017-08,77.2,16893,Wilson,755000,3,1,6107,Perth
14915,2017-08,77.2,16899,Atwell,700000,4,2,6164,Perth
14916,2017-08,77.2,16904,Atwell,525000,4,2,6164,Perth
14917,2017-08,77.2,16928,Redcliffe,450000,4,2,6104,Perth
14918,2017-08,77.2,16959,Kensington,1200000,4,2,6151,Perth
14919,2017-08,77.2,16961,White Gum Valley,690000,3,2,6162,Perth
14920,2017-08,77.2,16971,Medina,160000,3,1,6167,Perth
14921,2017-08,77.2,17077,Camillo,267000,3,2,6111,Perth
14922,2017-08,77.2,17117,Mosman Park,1090000,4,2,6012,Perth
14923,2017-08,77.2,17208,Heathridge,460000,3,1,6027,Perth
14924,2017-08,77.2,17311,Cloverdale,420000,3,2,6105,Perth
14925,2017-08,77.2,17341,Champion Lakes,570000,3,2,6111,Perth
14926,2017-08,77.2,17371,The Vines,340000,3,2,6069,Perth
14927,2017-08,77.2,17403,Greenwood,565000,3,2,6024,Perth
14928,2017-08,77.2,17420,Tapping,488500,4,2,6065,Perth
14929,2017-08,77.2,17457,Caversham,318000,4,2,6055,Perth
14930,2017-08,77.2,17488,Caversham,450000,4,2,6055,Perth
14931,2017-08,77.2,17566,Wembley Downs,800000,4,2,6019,Perth
14932,2017-08,77.2,17613,Yangebup,455000,3,1,6164,Perth
14933,2017-08,77.2,17841,Serpentine,760000,4,2,6125,Perth
14934,2017-08,77.2,17873,Currambine,555000,4,2,6028,Perth
14935,2017-08,77.2,17883,Mount Claremont,1103888,4,2,6010,Perth
14936,2017-08,77.2,17898,Ferndale,147000,3,1,6148,Perth
14937,2017-08,77.2,17949,Madeley,585000,4,2,6065,Perth
14938,2017-08,77.2,17984,Camillo,235000,3,1,6111,Perth
14939,2017-08,77.2,17993,Orelia,245000,3,1,6167,Perth
14940,2017-08,77.2,18003,Wilson,511600,3,2,6107,Perth
14941,2017-08,77.2,18006,Tapping,512000,4,2,6065,Perth
14942,2017-08,77.2,18053,Cooloongup,275000,3,1,6168,Perth
14943,2017-08,77.2,18120,Orelia,270000,3,1,6167,Perth
14944,2017-08,77.2,18172,Midland,285000,3,1,6056,Perth
14945,2017-08,77.2,18218,Orelia,350000,4,2,6167,Perth
14946,2017-08,77.2,18261,Coolbinia,1900000,3,2,6050,Perth
14947,2017-08,77.2,18321,Girrawheen,370000,3,1,6064,Perth
14948,2017-08,77.2,18408,Woodlands,850000,5,3,6018,Perth
14949,2017-08,77.2,18421,Aubin Grove,380000,3,2,6164,Perth
14950,2017-08,77.2,18508,Shenton Park,1850000,4,3,6008,Perth
14951,2017-08,77.2,18553,Guildford,925000,3,2,6055,Perth
14952,2017-08,77.2,18584,East Fremantle,1300000,5,2,6158,Perth
14953,2017-08,77.2,18616,Bicton,595142,3,2,6157,Perth
14954,2017-08,77.2,18639,Shelley,630000,3,1,6148,Perth
14955,2017-08,77.2,18646,Shelley,620000,3,1,6148,Perth
14956,2017-08,77.2,18693,Beaconsfield,555000,4,1,6162,Perth
14957,2017-08,77.2,18799,Carine,1300000,4,2,6020,Perth
14958,2017-08,77.2,18854,Ridgewood,355000,4,2,6030,Perth
14959,2017-08,77.2,18867,Alexander Heights,620000,4,2,6064,Perth
14960,2017-08,77.2,18986,Oakford,655000,4,2,6121,Perth
14961,2017-08,77.2,19030,Alexander Heights,455500,4,2,6064,Perth
14962,2017-08,77.2,19034,Ashby,445000,4,2,6065,Perth
14963,2017-08,77.2,19083,Helena Valley,515000,4,2,6056,Perth
14964,2017-08,77.2,19130,Carramar,444000,4,2,6031,Perth
14965,2017-08,77.2,19136,Yangebup,405000,3,1,6164,Perth
14966,2017-08,77.2,19193,Stirling,830000,4,2,6021,Perth
14967,2017-08,77.2,19298,Heathridge,470000,4,1,6027,Perth
14968,2017-08,77.2,19357,Langford,415500,4,2,6147,Perth
14969,2017-08,77.2,19557,West Leederville,1085000,3,2,6007,Perth
14970,2017-08,77.2,19570,Hocking,385000,3,1,6065,Perth
14971,2017-08,77.2,19597,Banksia Grove,300000,3,2,6031,Perth
14972,2017-08,77.2,19704,Mount Nasura,590000,4,2,6112,Perth
14973,2017-08,77.2,19746,Greenwood,538000,4,2,6024,Perth
14974,2017-08,77.2,19762,Madeley,752000,4,2,6065,Perth
14975,2017-08,77.2,19786,Currambine,483000,3,2,6028,Perth
14976,2017-08,77.2,19926,North Beach,735000,4,2,6020,Perth
14977,2017-08,77.2,19955,Salter Point,1375000,4,3,6152,Perth
14978,2017-08,77.2,19962,Hillman,389000,3,2,6168,Perth
14979,2017-08,77.2,19970,Southern River,339500,3,2,6110,Perth
14980,2017-08,77.2,20013,Noranda,643000,5,2,6062,Perth
14981,2017-08,77.2,20020,Currambine,520000,4,2,6028,Perth
14982,2017-08,77.2,20139,Mundaring,558000,4,2,6073,Perth
14983,2017-08,77.2,20212,Bicton,577000,3,2,6157,Perth
14984,2017-08,77.2,20271,Burns Beach,710000,5,3,6028,Perth
14985,2017-08,77.2,20627,Redcliffe,380000,3,2,6104,Perth
14986,2017-08,77.2,20682,Caversham,490000,3,2,6055,Perth
14987,2017-08,77.2,20723,Tapping,515000,3,2,6065,Perth
14988,2017-08,77.2,20822,Pearsall,450000,3,2,6065,Perth
14989,2017-08,77.2,20827,Bicton,880000,4,2,6157,Perth
14990,2017-08,77.2,20833,Sorrento,1150000,5,3,6020,Perth
14991,2017-08,77.2,20892,Gwelup,575000,2,2,6018,Perth
14992,2017-08,77.2,20991,Wembley Downs,1120000,3,2,6019,Perth
14993,2017-08,77.2,21007,Lockridge,310000,3,1,6054,Perth
14994,2017-08,77.2,21043,Churchlands,1680000,4,3,6018,Perth
14995,2017-08,77.2,21059,Bibra Lake,630000,4,2,6163,Perth
14996,2017-08,77.2,21101,Hammond Park,542000,3,2,6164,Perth
14997,2017-08,77.2,21207,Alfred Cove,1190000,5,3,6154,Perth
14998,2017-08,77.2,21211,Applecross,940000,3,2,6153,Perth
14999,2017-08,77.2,21304,Huntingdale,443000,4,2,6110,Perth
15000,2017-08,77.2,21394,Bertram,373000,4,2,6167,Perth
15001,2017-08,77.2,21488,Inglewood,830000,3,1,6052,Perth
15002,2017-08,77.2,21489,Merriwa,361000,4,2,6030,Perth
15003,2017-08,77.2,21490,Atwell,582500,4,2,6164,Perth
15004,2017-08,77.2,21505,West Leederville,1100000,4,2,6007,Perth
15005,2017-08,77.2,21537,Maida Vale,512500,4,2,6057,Perth
15006,2017-08,77.2,21622,Bull Creek,1100000,5,3,6149,Perth
15007,2017-08,77.2,21748,Woodlands,1165000,4,2,6018,Perth
15008,2017-08,77.2,21773,Bennett Springs,430000,4,2,6063,Perth
15009,2017-08,77.2,21818,Madeley,690000,4,2,6065,Perth
15010,2017-08,77.2,21888,Beckenham,382000,3,1,6107,Perth
15011,2017-08,77.2,22083,Maddington,255000,3,1,6109,Perth
